employee_id,mgr_vol_loo,promo_rate,obs_days
E03062,0.0,0.3333333333333333,730
E03063,0.0,0.0,730
E03064,0.0,1.0,256
E03065,,0.0,730
E03066,0.0,0.0,730
E03067,0.0,0.0,730
E03068,0.0,0.0,730
E03070,0.0,0.0,730
E03071,0.1111111111111111,0.0,59
E03072,,0.0,730
E03073,0.2,0.0,730
E03074,0.0,0.3333333333333333,730
E03076,0.1111111111111111,0.0,730
E03077,0.0,0.3333333333333333,730
E03078,0.0,0.0,730
E03079,0.0,0.0,730
E03082,0.0,0.6666666666666666,730
E03084,0.027777777777777776,0.0,730
E03085,0.0,0.3333333333333333,730
E03086,0.0,0.3333333333333333,730
E03087,0.0,0.0,730
E03088,0.0,0.0,730
E03089,0.05,0.3333333333333333,730
E03090,0.0,0.0,338
E03091,,0.0,730
E03092,0.0,0.3333333333333333,730
E03093,0.16666666666666666,0.0,730
E03094,0.0,0.0,730
E03095,0.0,0.3333333333333333,730
E03096,0.0,0.0,730
E03097,0.0,0.0,730
E03098,0.25,0.0,88
E03099,0.0,0.3333333333333333,730
E03100,0.0,0.0,730
E03101,0.0,0.0,284
E03102,0.16666666666666666,0.0,249
E03103,0.1111111111111111,0.0,730
E03104,0.0,0.0,730
E03105,0.25,0.3333333333333333,730
E03106,0.0,0.0,730
E03107,0.0,0.0,179
E03108,0.0,1.0,730
E03109,0.1111111111111111,0.0,730
E03111,0.14285714285714285,0.0,730
E03113,,0.0,730
E03114,0.0,0.0,730
E03115,0.3333333333333333,0.0,730
E03116,0.3333333333333333,0.0,730
E03118,0.09090909090909091,0.0,730
E03119,0.0,0.0,730
E03120,0.0,0.0,730
E03121,0.0,0.5,410
E03122,0.0,0.0,730
E03123,0.0,0.0,730
E03124,0.0,0.3333333333333333,730
E03125,0.0,0.0,730
E03126,0.0,0.3333333333333333,730
E03127,0.0,0.0,730
E03128,,0.0,208
E03129,0.0,0.3333333333333333,730
E03131,0.0,0.3333333333333333,730
E03132,0.0,0.0,730
E03133,0.0,0.0,114
E03135,0.0,0.3333333333333333,730
E03136,,0.6666666666666666,730
E03137,0.09090909090909091,0.0,730
E03138,0.25,0.0,730
E03139,0.0,0.3333333333333333,730
E03140,0.0,0.0,730
E03141,0.0,0.0,730
E03142,0.0,0.3333333333333333,730
E03143,0.14285714285714285,0.0,730
E03144,0.14285714285714285,0.0,730
E03145,0.0,0.0,730
E03146,0.0,0.0,730
E03147,0.0,0.3333333333333333,730
E03149,0.0,0.3333333333333333,730
E03150,0.0,0.0,151
E03151,0.0,0.3333333333333333,730
E03152,0.1111111111111111,0.0,730
E03153,0.14285714285714285,0.0,730
E03154,0.0,0.3333333333333333,730
E03155,,0.0,730
E03156,0.0,0.0,730
E03158,0.0,0.3333333333333333,730
E03159,0.25,0.0,730
E03160,0.0,0.3333333333333333,730
E03161,0.0,0.3333333333333333,730
E03162,0.0,0.0,730
E03163,0.0,0.3333333333333333,730
E03164,0.0,0.0,730
E03165,0.0,0.0,730
E03166,0.25,0.0,730
E03167,0.0,0.0,730
E03168,0.0,0.0,730
E03169,0.0,0.0,730
E03170,0.14285714285714285,0.0,730
E03171,0.0,0.0,424
E03172,0.5,0.3333333333333333,606
E03173,0.0,0.3333333333333333,730
E03174,0.0,0.3333333333333333,730
E03175,0.1111111111111111,0.3333333333333333,730
E03176,0.0,0.3333333333333333,730
E03177,0.0,0.3333333333333333,730
E03178,0.0,0.0,730
E03179,0.1,0.3333333333333333,730
E03181,0.0,0.6666666666666666,730
E03182,0.0,0.0,730
E03183,0.0,0.0,165
E03184,0.0,0.0,730
E03185,0.0,0.0,730
E03186,0.0,0.0,730
E03187,0.2,0.0,730
E03188,0.0,0.0,730
E03189,0.0,0.5,333
E03190,0.0,0.3333333333333333,730
E03191,0.125,0.0,730
E03192,0.0,0.6666666666666666,730
E03193,0.0,0.3333333333333333,730
E03195,,0.0,730
E03196,0.0,0.3333333333333333,730
E03197,0.0,0.0,730
E03198,0.5,0.3333333333333333,730
E03199,0.0,0.0,400
E03200,0.0,0.3333333333333333,730
E03201,0.0,0.0,730
E03202,0.0,0.0,730
E03203,0.0,0.0,730
E03204,0.2,0.0,730
E03205,0.0,0.0,146
E03206,0.0,0.3333333333333333,730
E03207,0.0,0.5,417
E03208,0.0,0.3333333333333333,730
E03209,0.2,0.0,730
E03210,0.0,0.3333333333333333,730
E03211,0.13333333333333333,0.0,730
E03213,0.2857142857142857,0.3333333333333333,730
E03214,0.14285714285714285,0.0,332
E03215,0.0,0.0,730
E03216,0.1,0.0,95
E03217,0.0,0.0,730
E03218,0.05,0.0,730
E03219,0.09090909090909091,0.0,730
E03220,0.0,0.0,730
E03221,0.1111111111111111,0.0,730
E03222,0.0,0.0,730
E03224,0.0,0.3333333333333333,730
E03225,0.14285714285714285,0.3333333333333333,730
E03226,0.0,0.3333333333333333,730
E03227,0.0,0.3333333333333333,730
E03228,0.0,0.0,730
E03229,0.0,0.3333333333333333,730
E03230,0.0,0.0,730
E03231,0.0,0.0,730
E03232,0.0,0.0,730
E03233,0.14285714285714285,0.0,730
E03234,0.0,0.3333333333333333,730
E03235,0.2,0.3333333333333333,730
E03236,0.16666666666666666,0.3333333333333333,730
E03237,0.0,0.0,730
E03238,0.0,0.0,730
E03239,0.0,0.0,462
E03240,0.25,0.0,730
E03242,0.0,0.5,421
E03243,0.0,0.0,655
E03244,0.0,0.6666666666666666,730
E03245,0.0,0.3333333333333333,730
E03246,0.0,0.3333333333333333,730
E03247,0.0,0.0,730
E03248,0.14285714285714285,0.0,730
E03249,0.0,0.0,730
E03250,0.0,0.0,730
E03251,0.0,0.0,730
E03252,0.3333333333333333,0.0,730
E03254,0.0,0.3333333333333333,730
E03255,0.0,0.3333333333333333,730
E03256,0.1111111111111111,0.3333333333333333,730
E03257,0.0,0.0,730
E03258,0.0,0.3333333333333333,730
E03259,0.0,0.0,730
E03260,0.0,0.0,730
E03262,0.0,0.0,730
E03264,0.0,0.0,730
E03266,0.0,0.0,730
E03267,0.0,0.0,730
E03268,0.0,0.6666666666666666,730
E03269,0.14285714285714285,0.3333333333333333,730
E03270,0.125,0.0,730
E03271,0.0,0.0,730
E03272,0.0,0.3333333333333333,730
E03273,0.0,0.0,730
E03274,0.0,0.0,730
E03275,0.0,0.0,730
E03276,0.0,0.0,730
E03277,1.0,0.0,449
E03279,0.125,0.0,730
E03280,0.0,0.3333333333333333,730
E03281,0.125,0.0,730
E03282,0.0,0.3333333333333333,730
E03283,0.3333333333333333,0.0,730
E03284,0.0,0.0,730
E03286,0.0,0.0,730
E03287,0.047619047619047616,0.0,730
E03288,0.0,0.3333333333333333,730
E03289,0.0,0.0,730
E03290,0.0,0.0,730
E03291,0.0,0.6666666666666666,730
E03292,0.0,0.3333333333333333,730
E03293,0.2,0.0,730
E03294,0.2857142857142857,0.6666666666666666,730
E03295,0.2,0.0,730
E03296,0.08333333333333333,0.3333333333333333,730
E03297,0.0,0.0,730
E03298,0.0,0.3333333333333333,730
E03299,0.0,0.0,730
E03300,0.05,0.0,730
E03301,0.0,0.0,730
E03302,1.0,0.0,730
E03303,0.2,0.3333333333333333,730
E03304,0.0,0.3333333333333333,730
E03305,0.0,0.0,730
E03307,0.0,0.0,730
E03308,0.0,0.0,730
E03310,0.0,0.3333333333333333,730
E03311,,0.3333333333333333,730
E03312,0.0,0.0,730
E03313,0.125,0.3333333333333333,730
E03314,0.0,0.3333333333333333,730
E03315,0.0,1.0,730
E03317,0.0,0.3333333333333333,730
E03318,0.0,0.0,429
E03319,0.0,0.0,730
E03321,0.125,0.3333333333333333,730
E03322,0.16666666666666666,0.3333333333333333,524
E03323,0.0,0.3333333333333333,730
E03324,0.3333333333333333,0.0,730
E03325,0.2,0.0,730
E03326,0.0,0.3333333333333333,730
E03327,1.0,0.0,642
E03328,0.125,0.0,730
E03329,0.0,0.0,730
E03330,0.0,0.3333333333333333,730
E03331,,0.3333333333333333,730
E03332,0.0,0.0,218
E03334,0.15384615384615385,0.3333333333333333,730
E03335,0.0,0.3333333333333333,730
E03336,0.0,0.0,354
E03337,0.0,0.0,730
E03338,0.11764705882352941,0.3333333333333333,730
E03339,0.1111111111111111,0.0,730
E03340,0.14285714285714285,0.0,730
E03342,0.0,0.3333333333333333,730
E03344,0.0,0.0,730
E03345,0.0,0.3333333333333333,730
E03346,0.125,0.0,730
E03347,0.0,0.3333333333333333,730
E03348,0.0,0.0,730
E03349,0.0,0.0,730
E03350,0.0,0.6666666666666666,730
E03352,0.2,0.3333333333333333,730
E03353,0.0,0.0,730
E03354,0.0,0.0,730
E03355,0.0,0.0,730
E03356,0.0,0.0,730
E03357,0.0,0.0,72
E03358,0.0,0.3333333333333333,730
E03359,0.0,0.3333333333333333,730
E03360,0.0,0.3333333333333333,730
E03361,0.0,0.0,730
E03362,0.14285714285714285,0.0,730
E03363,0.14285714285714285,0.6666666666666666,730
E03364,0.125,0.3333333333333333,730
E03365,0.0,0.0,730
E03366,0.0,0.0,730
E03367,0.2,0.0,730
E03369,0.05263157894736842,0.0,730
E03370,0.0,0.0,730
E03371,0.0,0.3333333333333333,730
E03372,,0.0,591
E03373,0.0,0.0,730
E03374,0.0,0.3333333333333333,730
E03375,0.5,1.0,179
E03376,0.125,0.0,730
E03377,0.0,0.3333333333333333,730
E03378,0.0,0.3333333333333333,730
E03379,0.2,0.0,730
E03380,0.0,0.3333333333333333,730
E03381,0.2,0.0,455
E03382,0.0,0.0,730
E03384,0.16666666666666666,0.3333333333333333,730
E03385,0.0,0.0,730
E03386,,0.0,730
E03387,0.0,0.0,730
E03388,,0.0,730
E03389,0.125,0.0,730
E03390,0.0,0.0,730
E03391,0.0,0.0,730
E03392,0.2,0.0,730
E03393,0.0,0.0,88
E03394,,0.0,730
E03396,0.0,0.0,730
E03397,0.2,0.0,730
E03398,0.0,0.0,730
E03400,0.0,0.0,730
E03402,0.0,0.3333333333333333,730
E03404,,0.0,297
E03405,0.14285714285714285,0.3333333333333333,730
E03406,0.0,0.0,730
E03407,0.0,0.3333333333333333,730
E03408,0.13333333333333333,0.3333333333333333,730
E03410,0.0,0.3333333333333333,730
E03411,0.0,0.0,730
E03412,0.2,0.0,730
E03413,0.0,0.0,730
E03414,0.0,0.0,321
E03415,0.0,0.3333333333333333,730
E03416,0.15384615384615385,0.0,730
E03417,,0.3333333333333333,730
E03418,0.5,0.0,730
E03419,0.0,0.0,730
E03420,0.0,0.0,730
E03421,0.25,1.0,137
E03422,0.2,0.3333333333333333,730
E03423,0.0,0.0,730
E03424,0.0,0.0,730
E03425,0.0,0.6666666666666666,730
E03426,0.0,0.0,730
E03427,0.0,0.0,730
E03428,,0.0,730
E03429,0.0,0.0,730
E03430,0.0,0.3333333333333333,730
E03431,0.0,0.0,730
E03432,0.0,0.0,730
E03433,0.0,0.0,365
E03434,0.0,0.3333333333333333,730
E03437,0.0,0.3333333333333333,730
E03438,,0.0,563
E03439,0.0,0.0,59
E03440,,0.0,697
E03441,0.15384615384615385,0.0,730
E03442,0.1,0.0,454
E03443,,0.0,730
E03444,0.0,0.6666666666666666,730
E03446,1.0,0.3333333333333333,730
E03447,0.0,0.0,382
E03448,0.0,0.0,730
E03449,0.047619047619047616,0.3333333333333333,730
E03451,0.0,0.0,730
E03452,0.2,0.0,730
E03453,0.0,0.0,466
E03455,,0.0,730
E03456,0.0,0.0,730
E03457,1.0,0.3333333333333333,730
E03458,0.0,0.6666666666666666,730
E03459,0.0,0.0,730
E03460,0.5,0.3333333333333333,730
E03461,0.0,0.0,730
E03463,0.0,0.0,669
E03464,0.0,0.0,730
E03465,0.0,0.3333333333333333,730
E03466,0.0,0.3333333333333333,730
E03467,0.0,0.3333333333333333,730
E03468,0.0,0.0,730
E03469,0.0,0.0,730
E03470,0.0,0.0,730
E03471,0.2,0.0,730
E03472,0.0,0.0,730
E03473,0.0,0.0,730
E03474,1.0,0.0,730
E03475,0.0,0.3333333333333333,730
E03476,0.2,0.0,730
E03477,0.0,0.0,730
E03478,0.5,0.0,730
E03479,0.3333333333333333,0.0,730
E03480,0.0,0.3333333333333333,730
E03481,,0.0,730
E03482,0.0,0.0,730
E03483,0.0,0.3333333333333333,730
E03484,0.0,0.0,730
E03485,0.3333333333333333,0.0,730
E03486,0.0,0.0,730
E03487,0.0,0.0,730
E03488,0.3333333333333333,0.0,730
E03489,1.0,0.0,730
E03490,0.25,0.0,730
E03491,,0.0,730
E03492,0.0,0.0,730
E03493,0.0,0.3333333333333333,730
E03494,0.0,0.0,730
E03496,0.0,0.3333333333333333,730
E03497,0.0,0.0,730
E03498,0.09090909090909091,0.0,730
E03499,0.0,0.0,195
E03500,0.1111111111111111,0.0,730
E03501,,0.3333333333333333,730
E03502,0.0,0.0,730
E03503,0.0,0.0,730
E03504,,0.0,730
E03505,0.0,0.0,730
E03506,,0.3333333333333333,730
E03507,0.0,0.0,730
E03508,0.14285714285714285,0.6666666666666666,730
E03509,0.15384615384615385,0.3333333333333333,730
E03510,0.0,0.0,730
E03511,0.09090909090909091,0.3333333333333333,730
E03512,0.0,0.0,730
E03513,0.08333333333333333,0.0,730
E03514,0.0,0.0,730
E03515,0.0,0.6666666666666666,730
E03516,0.1,0.0,304
E03517,0.25,0.3333333333333333,730
E03518,0.14285714285714285,0.0,730
E03519,0.0,0.0,730
E03520,0.0,0.3333333333333333,730
E03521,0.0,0.0,730
E03522,0.0,0.0,730
E03523,0.0,0.0,730
E03524,0.5,0.3333333333333333,730
E03525,0.5,0.3333333333333333,730
E03526,0.0,0.0,545
E03529,0.1,0.0,730
E03530,0.5,0.0,730
E03531,0.0,0.0,730
E03532,0.125,0.0,730
E03533,0.0,0.0,730
E03534,0.0,0.3333333333333333,730
E03535,0.0,0.0,730
E03536,0.0,0.0,730
E03537,0.0,0.0,730
E03538,0.0,0.0,730
E03540,0.0,0.0,61
E03541,,0.0,730
E03542,0.0,0.3333333333333333,730
E03543,0.0,0.0,730
E03544,0.0,0.0,730
E03545,0.0,0.0,730
E03546,0.1111111111111111,0.0,730
E03547,0.0,0.0,730
E03549,0.0,0.3333333333333333,730
E03550,0.0,0.0,730
E03551,0.027777777777777776,0.0,730
E03552,0.0,0.6666666666666666,730
E03553,0.0,0.0,413
E03554,0.5,0.3333333333333333,730
E03555,0.0,0.0,730
E03556,0.0,0.0,249
E03557,0.0,0.0,730
E03558,0.0,0.3333333333333333,730
E03560,0.3333333333333333,0.0,730
E03561,0.0,0.3333333333333333,730
E03562,0.0,0.3333333333333333,730
E03563,0.0,0.3333333333333333,592
E03564,0.027777777777777776,0.6666666666666666,730
E03565,0.0,0.6666666666666666,730
E03566,0.09090909090909091,0.0,730
E03567,0.0,0.0,730
E03568,0.0,0.3333333333333333,730
E03569,0.0,0.0,730
E03570,0.0,0.0,730
E03571,0.0,0.0,302
E03572,0.0,0.0,730
E03573,0.0,0.3333333333333333,730
E03574,,0.3333333333333333,730
E03575,0.0,1.0,298
E03576,0.0,0.0,730
E03577,0.0,0.0,730
E03578,0.0,0.3333333333333333,730
E03579,0.0,0.0,730
E03580,0.0,0.0,454
E03581,1.0,0.0,330
E03582,0.0,0.0,730
E03583,0.0,0.6666666666666666,730
E03584,0.0,0.0,730
E03585,,0.6666666666666666,730
E03586,0.0,0.0,235
E03587,0.25,0.0,730
E03589,0.0,0.3333333333333333,730
E03590,,0.0,730
E03591,0.0,0.0,730
E03592,0.0,0.0,730
E03593,0.0,0.0,730
E03594,0.09090909090909091,0.0,730
E03595,0.0,0.3333333333333333,730
E03596,0.125,0.0,730
E03597,0.25,0.0,730
E03598,0.3333333333333333,0.0,730
E03599,,0.0,120
E03600,,0.5,485
E03601,0.0,0.3333333333333333,515
E03602,0.0,0.3333333333333333,625
E03603,,0.3333333333333333,730
E03604,0.0,0.3333333333333333,730
E03605,0.0,0.0,270
E03606,0.0,0.3333333333333333,730
E03607,,0.0,730
E03608,0.0,0.5,424
E03609,0.25,0.6666666666666666,730
E03610,0.0,0.3333333333333333,730
E03611,,0.0,730
E03612,0.0,0.3333333333333333,730
E03613,0.0,0.3333333333333333,730
E03614,0.0,0.0,730
E03615,0.0,0.0,730
E03616,,0.0,730
E03617,0.2,0.0,32
E03618,0.0,0.0,730
E03619,0.09090909090909091,0.5,334
E03621,0.16666666666666666,0.6666666666666666,730
E03622,0.0,0.0,730
E03623,0.16666666666666666,0.0,730
E03624,0.0,0.3333333333333333,730
E03625,0.0,0.0,730
E03626,0.25,0.0,730
E03627,0.0,0.0,730
E03628,0.0,0.0,730
E03629,0.0,0.0,730
E03630,0.0,0.3333333333333333,730
E03631,0.5,0.3333333333333333,730
E03633,0.0,0.0,730
E03634,0.0,0.0,730
E03635,0.0,0.0,730
E03636,0.1111111111111111,0.0,730
E03637,0.0,0.0,730
E03638,1.0,0.0,88
E03639,0.0,0.6666666666666666,730
E03640,0.14285714285714285,0.0,730
E03641,0.0,0.0,730
E03642,0.0,0.0,464
E03643,0.1111111111111111,0.0,109
E03644,0.0,0.0,730
E03648,0.0,0.0,730
E03649,0.0,0.0,730
E03650,0.0,0.3333333333333333,730
E03651,0.0,0.3333333333333333,730
E03652,0.0,0.0,730
E03653,0.0,0.0,494
E03655,0.0,0.3333333333333333,730
E03656,0.5,0.3333333333333333,730
E03657,0.0,0.0,730
E03658,0.5,0.0,730
E03659,0.5,0.3333333333333333,730
E03660,0.0,0.0,730
E03661,0.125,0.3333333333333333,730
E03662,0.14285714285714285,0.3333333333333333,730
E03663,0.0,0.3333333333333333,730
E03664,0.0,0.3333333333333333,730
E03665,0.0,0.0,730
E03666,0.09090909090909091,0.0,730
E03667,0.0,0.0,730
E03670,0.047619047619047616,0.0,730
E03671,0.0,0.0,730
E03672,0.09090909090909091,0.3333333333333333,730
E03673,0.0,0.3333333333333333,730
E03674,0.0,0.6666666666666666,730
E03675,0.0,0.0,730
E03676,0.0,0.0,730
E03677,0.0,0.0,730
E03678,0.0,0.0,730
E03679,0.125,0.0,730
E03680,0.5,0.0,361
E03681,0.25,0.0,730
E03682,0.0,0.0,438
E03683,0.0,0.0,730
E03684,0.0,0.0,730
E03685,,0.0,730
E03687,0.0,0.0,730
E03688,0.0,0.0,730
E03689,,0.0,730
E03690,0.0,0.3333333333333333,730
E03691,,0.0,730
E03692,0.125,0.0,730
E03693,0.0,0.0,730
E03694,0.15384615384615385,0.0,730
E03695,,0.0,730
E03696,0.25,0.0,730
E03697,0.0,0.0,730
E03698,0.0,0.0,730
E03699,0.0,0.0,730
E03700,,0.0,417
E03702,0.0,0.0,730
E03703,0.5,0.0,455
E03704,0.0,0.0,730
E03705,,0.3333333333333333,730
E03706,0.0,0.3333333333333333,730
E03707,0.0,0.0,730
E03708,0.0,0.0,88
E03709,0.0,0.3333333333333333,730
E03710,0.25,0.3333333333333333,730
E03711,,0.0,730
E03712,,0.3333333333333333,730
E03713,0.0,0.0,730
E03714,0.0,0.0,730
E03715,0.0,0.3333333333333333,730
E03716,0.0,0.0,730
E03717,0.07692307692307693,0.3333333333333333,730
E03718,0.0,0.0,53
E03719,0.05,0.0,730
E03720,0.0,0.0,730
E03722,0.3333333333333333,0.0,730
E03723,0.25,0.0,730
E03725,0.0,0.3333333333333333,730
E03726,0.0,0.0,730
E03727,0.0,0.0,730
E03728,0.14285714285714285,0.0,730
E03729,0.16666666666666666,0.0,730
E03730,0.07142857142857142,0.3333333333333333,730
E03731,0.1111111111111111,0.0,730
E03732,0.0,0.0,730
E03733,0.0,0.3333333333333333,730
E03734,0.0,0.3333333333333333,730
E03735,0.0,0.0,730
E03737,0.5,0.0,730
E03738,0.0,0.0,730
E03739,0.5,0.0,730
E03740,0.0,0.3333333333333333,730
E03741,0.0,0.0,730
E03742,0.0,0.0,730
E03743,0.0,0.0,108
E03744,0.0,0.3333333333333333,730
E03745,0.0,0.0,730
E03746,0.2,0.3333333333333333,730
E03747,0.5,0.0,730
E03749,0.0,0.0,730
E03751,0.0,0.0,730
E03753,0.5,0.0,730
E03755,0.0,0.0,730
E03756,0.0,0.3333333333333333,730
E03757,0.5,0.0,730
E03758,0.0,0.0,730
E03761,0.0,0.0,730
E03762,,0.0,730
E03763,0.14285714285714285,0.3333333333333333,730
E03765,0.0,0.0,730
E03766,,0.3333333333333333,730
E03767,,0.0,730
E03768,0.0,0.0,730
E03769,0.0,0.6666666666666666,730
E03770,0.0,0.0,396
E03771,0.0,0.0,730
E03772,0.0,0.0,730
E03773,0.0,0.0,730
E03774,0.0,0.0,730
E03775,0.0,0.3333333333333333,577
E03776,0.0,0.0,730
E03777,0.0,0.0,730
E03778,0.0,0.0,69
E03779,0.0,0.0,730
E03780,0.0,0.0,730
E03781,0.0,0.0,151
E03782,0.0,0.0,730
E03783,0.0,0.3333333333333333,730
E03784,0.0,0.0,730
E03785,0.0,0.0,730
E03786,0.0,0.0,730
E03788,0.0,0.3333333333333333,730
E03790,,0.0,730
E03791,1.0,0.0,730
E03792,0.0,0.0,730
E03793,0.5,0.0,730
E03794,0.0,0.0,730
E03795,0.0,0.0,730
E03796,0.0,0.3333333333333333,730
E03797,0.1111111111111111,0.6666666666666666,730
E03798,0.16666666666666666,0.0,730
E03799,0.2,0.0,730
E03800,0.0,0.3333333333333333,730
E03801,0.25,0.3333333333333333,730
E03802,0.6666666666666666,0.0,242
E03803,0.0,0.0,730
E03805,,0.3333333333333333,730
E03806,0.0,0.0,730
E03807,0.0,0.0,316
E03808,0.0,0.3333333333333333,730
E03809,0.0,0.0,730
E03810,0.15384615384615385,0.3333333333333333,730
E03811,0.0625,0.0,293
E03812,0.14285714285714285,0.6666666666666666,730
E03813,0.0,0.3333333333333333,730
E03814,0.0,0.0,730
E03815,0.0,0.0,730
E03816,0.0,0.0,730
E03817,0.0,0.3333333333333333,730
E03818,,0.3333333333333333,730
E03819,,0.0,730
E03820,0.3333333333333333,0.3333333333333333,730
E03821,0.0,0.0,730
E03822,,0.0,693
E03823,0.25,0.0,120
E03824,0.4,0.0,730
E03826,,0.0,730
E03827,0.08695652173913043,0.0,730
E03828,1.0,0.0,730
E03829,0.0,0.0,730
E03830,0.5,0.0,730
E03831,0.0,0.0,730
E03832,0.0,0.0,730
E03833,0.0,0.0,730
E03834,0.0,0.3333333333333333,730
E03835,0.0,0.0,730
E03837,0.25,0.0,730
E03838,0.0,0.0,130
E03839,,0.0,221
E03840,0.0,0.0,730
E03841,0.0,0.0,730
E03842,1.0,0.3333333333333333,730
E03843,0.0,0.3333333333333333,730
E03844,0.0,0.6666666666666666,730
E03845,0.0,0.0,730
E03846,,0.0,730
E03848,0.25,0.0,730
E03850,0.2,0.3333333333333333,730
E03851,0.0,0.0,730
E03852,0.0,0.0,730
E03853,0.0,0.0,730
E03854,0.0,0.3333333333333333,730
E03855,0.0,0.0,730
E03856,,0.0,730
E03857,0.0,0.0,730
E03858,0.2,0.0,730
E03859,0.0,0.0,730
E03860,,0.0,730
E03861,0.1,0.0,730
E03862,0.08333333333333333,0.0,730
E03863,,0.3333333333333333,730
E03864,0.0,0.0,730
E03865,0.0,0.3333333333333333,730
E03866,0.0,0.3333333333333333,730
E03867,0.0,0.3333333333333333,730
E03868,0.034482758620689655,0.0,730
E03869,0.0,0.0,730
E03870,0.0,0.3333333333333333,730
E03871,0.0,0.3333333333333333,730
E03872,0.0,0.0,730
E03874,0.0,0.0,730
E03875,0.0,0.0,730
E03876,0.0,0.3333333333333333,730
E03878,0.25,0.3333333333333333,730
E03879,,0.0,730
E03880,0.2222222222222222,0.0,730
E03881,1.0,0.3333333333333333,730
E03882,0.0,0.0,730
E03883,0.0,0.0,730
E03884,0.5,0.0,730
E03885,0.125,0.0,730
E03886,0.5,0.0,730
E03887,0.1111111111111111,0.0,730
E03888,0.5,0.3333333333333333,730
E03889,1.0,0.3333333333333333,730
E03890,0.0,0.0,730
E03891,0.25,0.0,730
E03892,0.0,0.3333333333333333,657
E03893,0.0,0.0,730
E03894,0.0,0.0,730
E03896,0.3333333333333333,0.3333333333333333,730
E03897,0.0,0.3333333333333333,730
E03898,0.0,0.0,730
E03899,0.0,0.0,730
E03900,0.2,0.0,730
E03901,0.0,0.3333333333333333,730
E03902,0.14285714285714285,0.0,730
E03905,0.0,0.0,730
E03906,0.0,0.3333333333333333,730
E03907,1.0,0.6666666666666666,730
E03908,,0.0,730
E03909,0.0,0.3333333333333333,730
E03910,,0.0,730
E03911,,0.0,730
E03912,1.0,0.0,730
E03913,0.0,0.3333333333333333,730
E03914,0.0,1.0,730
E03916,,0.0,730
E03917,0.0,0.0,730
E03919,0.5,0.0,730
E03920,,0.0,424
E03921,,0.3333333333333333,730
E03922,0.08695652173913043,0.0,730
E03923,0.0,0.0,730
E03924,0.5,0.3333333333333333,730
E03925,0.0,0.3333333333333333,730
E03926,0.0,0.3333333333333333,730
E03927,0.0,0.3333333333333333,730
E03928,1.0,0.3333333333333333,730
E03929,0.1,0.3333333333333333,730
E03930,0.0,0.0,730
E03931,0.16666666666666666,0.0,730
E03932,,0.3333333333333333,730
E03933,,0.0,730
E03935,0.0,0.0,730
E03936,0.0,0.0,730
E03937,0.0,0.3333333333333333,730
E03938,,0.3333333333333333,730
E03939,0.1,0.0,730
E03940,0.0,0.0,730
E03941,0.0,0.3333333333333333,730
E03942,,0.0,730
E03943,,0.0,730
E03945,0.0,0.3333333333333333,532
E03946,0.0,0.0,730
E03947,0.2,0.0,730
E03948,0.25,0.3333333333333333,730
E03949,0.5,0.0,730
E03950,1.0,0.0,485
E03951,0.0,0.0,730
E03952,,0.3333333333333333,730
E03953,0.1111111111111111,0.0,730
E03954,0.0,0.3333333333333333,730
E03955,0.0,0.0,730
E03956,0.3333333333333333,0.3333333333333333,730
E03957,1.0,0.6666666666666666,730
E03958,,0.3333333333333333,730
E03959,0.0,0.0,730
E03960,0.0,0.0,730
E03961,0.0,0.0,730
E03962,0.0,0.0,730
E03963,0.0,0.0,730
E03965,0.0,0.0,730
E03966,0.0,0.0,730
E03968,0.0,0.0,730
E03969,0.5,0.0,730
E03970,,0.5,320
E03971,0.11764705882352941,0.3333333333333333,730
E03972,,0.0,730
E03973,0.0,0.0,730
E03974,0.0,0.0,291
E03975,0.5,0.3333333333333333,730
E03976,0.0,0.3333333333333333,730
E03977,0.0,0.3333333333333333,730
E03978,0.0,0.0,730
E03979,,0.3333333333333333,730
E03980,0.0,0.0,730
E03981,0.5,0.6666666666666666,730
E03982,,1.0,288
E03983,0.0,0.3333333333333333,730
E03984,,0.0,730
E03985,0.25,0.0,183
E03986,0.0,0.0,730
E03987,0.0,0.3333333333333333,730
E03988,0.0,0.0,179
E03989,0.0,0.0,730
E03990,0.0,0.3333333333333333,730
E03992,0.0,0.0,730
E03994,0.0,0.3333333333333333,730
E03995,0.0,0.0,730
E03996,0.0,0.0,730
E03997,0.3333333333333333,0.0,730
E03998,0.0,0.0,666
E03999,0.2,0.0,730
E04000,0.0,0.3333333333333333,730
E04001,0.0,0.0,730
E04002,0.2,0.3333333333333333,730
E04004,0.3333333333333333,0.0,730
E04005,0.0,0.3333333333333333,730
E04006,,1.0,730
E04007,0.5,0.0,730
E04008,0.0,0.0,730
E04009,0.0,0.0,730
E04010,1.0,0.0,730
E04012,0.0,0.0,730
E04013,0.125,0.0,730
E04014,0.125,0.0,730
E04015,0.0,0.3333333333333333,730
E04016,,0.0,730
E04017,0.0,0.3333333333333333,730
E04018,0.0,0.0,730
E04019,0.0,0.3333333333333333,730
E04021,,0.0,730
E04022,0.0,0.0,730
E04023,,0.0,730
E04024,0.0,0.0,730
E04025,0.3333333333333333,0.3333333333333333,730
E04026,0.2,0.3333333333333333,730
E04027,,0.3333333333333333,730
E04028,0.045454545454545456,0.0,497
E04029,0.0,0.0,730
E04030,0.0,0.0,730
E04032,0.0,0.0,730
E04033,0.09090909090909091,0.3333333333333333,730
