pop,var,kind,n,stat,p,effect,effect_name,detail,spread,hi_group,hi_rate,lo_group,lo_rate,q,sig
C_which_exits_hurt,mean_rating_num,num,1133,2.456949140319163,0.0148514823635219,0.21251929732508285,Hedges_g,MWU p=1.04e-02,3.483 vs 3.317,event,3.482570806100217,non-event,3.317176870748299,0.09123053451877737,*
C_which_exits_hurt,last_rating_num,num,1133,2.327678908885921,0.020870197170731502,0.18992798876630246,Hedges_g,MWU p=4.79e-02,3.471 vs 3.301,event,3.4705882352941178,non-event,3.3010204081632653,0.11579593268921995,
C_which_exits_hurt,nonresponse_rate,num,818,-2.2059627230873593,0.02879634307532979,-0.2239814094649881,Hedges_g,MWU p=8.02e-03,0.180 vs 0.234,event,0.17978142076502732,non-event,0.233860153256705,0.14567561791049188,
C_which_exits_hurt,slope_psychological_safety,num,537,2.1978256655746735,0.030045265763515065,0.2524753660665275,Hedges_g,MWU p=4.17e-02,0.048 vs -0.068,event,0.047532967032967006,non-event,-0.06835203141085493,0.14765102032355976,
C_which_exits_hurt,last_goal,num,1133,1.9546668456910838,0.05186359695999616,0.14990763910933985,Hedges_g,MWU p=2.25e-01,68.716 vs 66.463,event,68.71633986928104,non-event,66.46326530612245,0.2230134669279835,
C_which_exits_hurt,gender,cat,1133,6.815688615331689,0.07801029008711563,0.07756037772977191,CramersV,,11.8%-27.6%,Prefer not to say,0.27586206896551724,Female,0.11797752808988764,0.28548446585072107,
C_which_exits_hurt,slope_engagement_index,num,537,1.7535051873628114,0.08212250395935294,0.18940678876772687,Hedges_g,MWU p=9.84e-02,-0.003 vs -0.036,event,-0.0032660256410256285,non-event,-0.035975960540911504,0.2896785665506421,
C_which_exits_hurt,last_senior_leadership_trust,num,818,1.6838492194704993,0.09404277259843988,0.1604776605345645,Hedges_g,MWU p=8.06e-02,3.366 vs 3.211,event,3.365737704918032,non-event,3.2108908045977014,0.32315233420038253,
C_which_exits_hurt,mean_goal,num,1133,1.5880134457156216,0.11380429573501369,0.13325092438286448,Hedges_g,MWU p=1.40e-01,68.407 vs 66.678,event,68.40686274509804,non-event,66.6777380952381,0.35968102053216955,
C_which_exits_hurt,slope_manager_effectiveness,num,537,-1.514147196500357,0.13252375394969693,-0.15540404630342786,Hedges_g,MWU p=9.65e-02,-0.103 vs -0.030,event,-0.10275091575091572,non-event,-0.03004479398597044,0.38220628520057154,
C_which_exits_hurt,department,cat,1133,9.72056598170464,0.1369235997925511,0.09262555459622515,CramersV,,9.1%-17.1%,Corporate Operations,0.17123287671232876,Retail Banking,0.09126984126984126,0.38607965843145553,
C_which_exits_hurt,role_family,cat,1133,8.20967462650873,0.14505235769078234,0.08512321491821724,CramersV,,9.6%-17.1%,Management,0.17073170731707318,Risk-Compliance,0.09615384615384616,0.40213275780965196,
C_which_exits_hurt,top_performer,cat,1133,1.9918810308361967,0.15238603457301725,0.041929216093985484,CramersV,OR=1.30 [0.92-1.84],12.3%-15.4%,1.0,0.1543778801843318,0.0,0.12303290414878398,0.40953746791498385,
C_which_exits_hurt,salary,num,1133,1.425022389248576,0.1557626849205352,0.1325678167497018,Hedges_g,MWU p=2.43e-01,130524.183 vs 124072.959,event,130524.18300653595,non-event,124072.95918367348,0.4121720277897239,
C_which_exits_hurt,last_manager_effectiveness,num,818,-1.4156346392355417,0.15857102047261468,-0.12436679779725497,Hedges_g,MWU p=1.44e-01,3.173 vs 3.297,event,3.17327868852459,non-event,3.297456896551724,0.41324568971651093,
C_which_exits_hurt,goal_delta,num,1133,1.1759483221807874,0.24100563328686458,0.1030697282089214,Hedges_g,MWU p=9.56e-01,0.955 vs -0.519,event,0.9549019607843142,non-event,-0.5191836734693878,0.5560107619012598,
C_which_exits_hurt,slope_wellbeing,num,537,1.156794834930577,0.24952746426738323,0.11678195994278433,Hedges_g,MWU p=4.08e-01,0.046 vs -0.011,event,0.04643406593406594,non-event,-0.010739575602320698,0.5560107619012598,
C_which_exits_hurt,rating_delta,num,1133,0.9984127426180188,0.3192876883996587,0.08842507128230603,Hedges_g,MWU p=4.33e-01,0.033 vs -0.042,event,0.032679738562091505,non-event,-0.04183673469387755,0.6312354299395552,
C_which_exits_hurt,cultural_background,cat,1133,11.184059081144301,0.3433591366211025,0.09935386613477165,CramersV,,0.0%-20.0%,Pacific Islander,0.2,Latin American,0.0,0.6635704662789846,
C_which_exits_hurt,last_recognition,num,818,-0.9266771721597946,0.3553390513479673,-0.08352710663917466,Hedges_g,MWU p=1.90e-01,3.245 vs 3.327,event,3.2452459016393442,non-event,3.3265086206896552,0.6643295307809823,
C_which_exits_hurt,slope_confidence_in_role_future,num,537,0.9421187265946095,0.3484131597776985,0.12382401069925268,Hedges_g,MWU p=2.01e-01,0.018 vs -0.040,event,0.017935897435897446,non-event,-0.03958972363874323,0.6643295307809823,
C_which_exits_hurt,acting_appointment,cat,1133,0.624649051814255,0.3746565391392988,0.023480270056347834,CramersV,,0.0%-13.6%,False,0.13624220837043632,True,0.0,0.6929131691608538,
C_which_exits_hurt,n_reviews,num,1133,0.8463940585844462,0.39834071968701223,0.07437625211033028,Hedges_g,MWU p=3.70e-01,1.712 vs 1.653,event,1.7124183006535947,non-event,1.653061224489796,0.7063361215068671,
C_which_exits_hurt,last_confidence_in_role_future,num,818,0.8503111928808732,0.39631499085546307,0.07871724150271554,Hedges_g,MWU p=6.63e-01,3.357 vs 3.283,event,3.3573770491803274,non-event,3.2825862068965517,0.7063361215068671,
C_which_exits_hurt,slope_recognition,num,537,0.7417755524304745,0.45972118316671173,0.08106135905894982,Hedges_g,MWU p=7.00e-01,0.003 vs -0.034,event,0.0034853479853480017,non-event,-0.03413836018737979,0.7828915198482616,
C_which_exits_hurt,mgr_rated_effectiveness,num,1079,-0.7192812940259226,0.4727720793995056,-0.05766398105961541,Hedges_g,MWU p=2.78e-01,3.327 vs 3.363,event,3.3274196770301105,non-event,3.363377899131947,0.7834509940826914,
C_which_exits_hurt,slope_senior_leadership_trust,num,537,0.7061418548866423,0.4815187918578493,0.07739771311742748,Hedges_g,MWU p=4.21e-01,-0.037 vs -0.073,event,-0.036915750915750896,non-event,-0.07260526546801056,0.7834509940826914,
C_which_exits_hurt,mgr_departed,cat,1133,0.37404735520261656,0.5098693026100962,0.018169724369785513,CramersV,OR=0.75 [0.37-1.54],10.7%-13.7%,0,0.13727359389895138,1,0.10714285714285714,0.8120140745271903,
C_which_exits_hurt,days_to_fill,num,1133,-0.6631228947849587,0.5080016552789783,-0.05711048669783704,Hedges_g,MWU p=5.15e-01,50.176 vs 51.432,event,50.1764705882353,non-event,51.43163265306122,0.8120140745271903,
C_which_exits_hurt,age_band,cat,1133,6.639235299335528,0.5760083669478312,0.07654980264755742,CramersV,,9.5%-19.2%,55-59,0.1917808219178082,50-54,0.09473684210526316,0.8814243338065845,
C_which_exits_hurt,last_purpose_meaning,num,818,0.5529411676842878,0.5810163382930551,0.05168889898274204,Hedges_g,MWU p=5.91e-01,3.296 vs 3.246,event,3.2962295081967214,non-event,3.245704022988506,0.8814243338065845,
C_which_exits_hurt,promotion_eligible,cat,1133,0.21424875469786642,0.6211573542572164,0.013751313977106678,CramersV,OR=0.89 [0.60-1.33],12.5%-13.8%,False,0.13842482100238662,True,0.12542372881355932,0.8954030505216085,
C_which_exits_hurt,slope_purpose_meaning,num,537,0.4906587601442893,0.6246998026894943,0.06053286300070958,Hedges_g,MWU p=9.51e-01,-0.005 vs -0.032,event,-0.004578754578754556,non-event,-0.03209291978899822,0.8954030505216085,
C_which_exits_hurt,went_silent,cat,818,0.21650434597100093,0.6468829299634247,0.016268842600915125,CramersV,OR=0.87 [0.55-1.38],13.6%-15.3%,0.0,0.1532258064516129,1.0,0.13636363636363635,0.904933285505793,
C_which_exits_hurt,last_psychological_safety,num,818,-0.46234202103332955,0.6444251470450795,-0.04397432361831803,Hedges_g,MWU p=6.27e-01,3.316 vs 3.359,event,3.3163114754098357,non-event,3.358979885057471,0.904933285505793,
C_which_exits_hurt,contract_type,cat,1133,1.2282605698787459,0.7462345434991429,0.03292534241105225,CramersV,,13.2%-18.5%,Fixed-term,0.18518518518518517,Full-time,0.13211845102505695,0.9748440214403964,
C_which_exits_hurt,hire_source,cat,1133,1.1163161964137116,0.8916748945715175,0.0313890851388663,CramersV,,12.5%-15.1%,referral,0.1509433962264151,acquisition,0.125,0.9748663797144898,
C_which_exits_hurt,legacy_entity_code,cat,1133,0.9905504014690243,0.8035384660088255,0.02956809427409529,CramersV,,11.5%-14.3%,NovaCorp-Origin,0.14265129682997119,Entity_A,0.11538461538461539,0.9748663797144898,
C_which_exits_hurt,last_promo_rec,cat,1133,0.07908698791769495,0.7947515455031663,0.008354828947448613,CramersV,OR=0.90 [0.53-1.52],12.4%-13.7%,False,0.13663967611336034,True,0.12413793103448276,0.9748663797144898,
C_which_exits_hurt,salary_vs_peer,num,1133,-0.2706818781004963,0.7869091871952442,-0.02323827839651064,Hedges_g,MWU p=8.09e-01,1.007 vs 1.012,event,1.0069629515224294,non-event,1.0120074714103118,0.9748663797144898,
C_which_exits_hurt,tenure_years,num,1133,0.239825418424516,0.8107052566253878,0.020476982171991755,Hedges_g,MWU p=8.19e-01,11.801 vs 11.550,event,11.801198257080609,non-event,11.549574829931972,0.9748663797144898,
C_which_exits_hurt,mgr_span,num,1133,-0.2560692137036293,0.7981487821011854,-0.02126854787574459,Hedges_g,MWU p=9.92e-01,4.477 vs 4.557,event,4.477124183006536,non-event,4.557142857142857,0.9748663797144898,
C_which_exits_hurt,n_promo_rec,num,1133,-0.1833611463428029,0.854697666642641,-0.015862925690343865,Hedges_g,MWU p=8.35e-01,0.222 vs 0.230,event,0.2222222222222222,non-event,0.22959183673469388,0.9748663797144898,
C_which_exits_hurt,mean_engagement_index,num,818,-0.13252397565208146,0.8947187627838071,-0.011976863068801734,Hedges_g,MWU p=9.71e-01,3.314 vs 3.321,event,3.313520321038251,non-event,3.320606561302682,0.9748663797144898,
C_which_exits_hurt,last_career_development,num,818,-0.17686267071541875,0.8598275180795307,-0.01695779971924358,Hedges_g,MWU p=9.37e-01,3.343 vs 3.359,event,3.34327868852459,non-event,3.359238505747127,0.9748663797144898,
C_which_exits_hurt,last_wellbeing,num,818,0.1427768056794904,0.8866409512998826,0.014161282337733606,Hedges_g,MWU p=8.24e-01,3.329 vs 3.315,event,3.329016393442623,non-event,3.314727011494253,0.9748663797144898,
C_which_exits_hurt,ever_promo_rec,cat,1133,0.011622204614779929,0.9149708688602112,0.0032027961932089635,CramersV,OR=0.95 [0.63-1.46],13.1%-13.6%,False,0.13616071428571427,True,0.1308016877637131,0.9774844064842008,
C_which_exits_hurt,mgr_team_vol_rate,num,1133,0.0853997000376171,0.9320289985103609,0.00753733517749121,Hedges_g,MWU p=9.64e-01,0.438 vs 0.436,event,0.43840029795912144,non-event,0.4361263139929172,0.9834907223544913,
C_which_exits_hurt,last_engagement_index,num,818,0.0701506600614272,0.9441521234205564,0.006343393646149564,Hedges_g,MWU p=8.27e-01,3.303 vs 3.300,event,3.3033094262295073,non-event,3.2995114942528736,0.9837895557089847,
C_which_exits_hurt,slope_career_development,num,537,0.06349319978230804,0.9494713153935551,0.006293971022120528,Hedges_g,MWU p=7.08e-01,0.003 vs -0.000,event,0.002728937728937735,non-event,-0.0002450142450142163,0.9837895557089847,
C_which_exits_hurt,notice_period_served,cat,1133,0.0,1.0,0.0,CramersV,OR=1.00 [0.61-1.65],13.5%-13.5%,True,0.13510747185261002,False,0.1346153846153846,1.0,
